Satis_ID,Brut_Ciro,Iskonto,Net_Satis,OTV,KDV,Export_Tax,COGS,OPEX,EBIT
5900,4121.06,401.06,3720.0,0.0,744.0,297.6,1190.94,535.35,952.11
5901,37694.05,4214.05,33480.0,6696.0,6696.0,0.0,10776.53,3796.24,5515.23
5902,10095.4,1167.4,8928.0,0.0,1785.6,0.0,2816.6,1122.91,3202.9
5903,9815.1,887.1,8928.0,0.0,1785.6,0.0,2789.3,1099.62,3253.48
5904,6821.66,869.66,5952.0,0.0,1190.4,0.0,1817.09,700.97,2243.54
5905,7615.67,919.67,6696.0,0.0,1339.2,0.0,2212.51,1003.22,2141.07
5906,1601.13,113.13,1488.0,0.0,297.6,0.0,510.43,221.17,458.8
5907,6597.48,645.48,5952.0,0.0,1190.4,0.0,2070.25,611.25,2080.09
5908,4788.7,324.7,4464.0,0.0,892.8,0.0,1489.7,532.09,1549.41
5909,4130.69,410.69,3720.0,0.0,744.0,0.0,1136.93,500.12,1338.95
5910,4737.08,273.08,4464.0,0.0,892.8,0.0,1425.06,545.49,1600.66
5911,8600.15,416.15,8184.0,0.0,1636.8,0.0,2534.78,1223.66,2788.76
5912,9881.97,953.97,8928.0,0.0,1785.6,0.0,3089.78,1223.96,2828.66
5913,5037.23,573.23,4464.0,0.0,892.8,0.0,1341.29,624.45,1605.45
5914,1636.35,148.35,1488.0,0.0,297.6,0.0,501.74,221.55,467.11
5915,7119.67,423.67,6696.0,0.0,1339.2,0.0,2040.5,891.21,2425.09
5916,4068.68,348.68,3720.0,0.0,744.0,0.0,1122.18,429.69,1424.13
5917,9198.11,1014.11,8184.0,0.0,1636.8,0.0,2723.84,1020.15,2803.2
5918,51357.7,2997.7,48360.0,2418.0,9672.0,3868.8,16574.62,6600.73,9225.85
5919,812.54,68.54,744.0,0.0,148.8,0.0,224.75,81.24,289.22
5920,5021.99,557.99,4464.0,0.0,892.8,0.0,1496.57,669.1,1405.53
5921,1688.74,200.74,1488.0,0.0,297.6,0.0,473.14,164.54,552.72
5922,787.6,43.6,744.0,0.0,148.8,59.52,237.86,74.98,222.84
5923,24271.9,1951.9,22320.0,0.0,4464.0,0.0,7432.36,2341.43,8082.21
5924,9973.72,1045.72,8928.0,0.0,1785.6,0.0,2773.99,1319.89,3048.52
5925,3155.53,179.53,2976.0,0.0,595.2,0.0,986.6,356.69,1037.51
5926,3965.37,245.37,3720.0,0.0,744.0,0.0,1214.13,474.55,1287.32
5927,3264.44,288.44,2976.0,0.0,595.2,238.08,937.07,359.92,845.73
5928,16267.66,1387.66,14880.0,2976.0,2976.0,1190.4,4637.61,2052.41,1047.58
5929,1700.98,212.98,1488.0,0.0,297.6,119.04,458.31,202.15,410.89
5930,10635.93,963.93,9672.0,0.0,1934.4,0.0,3031.06,1271.66,3434.88
5931,23997.34,1677.34,22320.0,0.0,4464.0,0.0,6942.6,3222.63,7690.77
5932,799.83,55.83,744.0,0.0,148.8,0.0,243.08,99.83,252.29
5933,3347.27,371.27,2976.0,0.0,595.2,0.0,989.67,331.59,1059.54
5934,16448.07,1568.07,14880.0,0.0,2976.0,0.0,4475.51,1506.99,5921.51
5935,6671.63,719.63,5952.0,0.0,1190.4,0.0,2015.56,836.25,1909.8
5936,3402.87,426.87,2976.0,0.0,595.2,0.0,930.52,357.94,1092.35
5937,7051.22,355.22,6696.0,0.0,1339.2,0.0,2273.68,894.85,2188.27
5938,3932.67,212.67,3720.0,0.0,744.0,0.0,1273.12,464.86,1238.01
5939,7296.32,600.32,6696.0,0.0,1339.2,535.68,2260.68,964.96,1595.48
5940,7075.58,379.58,6696.0,0.0,1339.2,0.0,2133.3,943.6,2279.9
5941,6712.86,760.86,5952.0,0.0,1190.4,0.0,1835.18,616.45,2309.97
5942,10463.0,791.0,9672.0,0.0,1934.4,0.0,3261.34,1242.51,3233.75
5943,3371.53,395.53,2976.0,0.0,595.2,238.08,1036.43,370.37,735.92
5944,10903.36,1231.36,9672.0,0.0,1934.4,0.0,3036.32,1282.89,3418.39
5945,4251.22,531.22,3720.0,0.0,744.0,0.0,1298.41,490.28,1187.32
5946,10476.28,804.28,9672.0,0.0,1934.4,773.76,2945.98,991.09,3026.77
5947,828.13,84.13,744.0,0.0,148.8,0.0,243.33,107.91,243.96
5948,8644.32,460.32,8184.0,0.0,1636.8,0.0,2696.73,920.09,2930.39
5949,7295.0,599.0,6696.0,0.0,1339.2,0.0,2312.38,687.06,2357.35
5950,7382.59,686.59,6696.0,0.0,1339.2,0.0,2088.14,708.84,2559.82
5951,1601.73,113.73,1488.0,0.0,297.6,0.0,498.19,181.9,510.31
5952,6682.34,730.34,5952.0,0.0,1190.4,0.0,1933.54,678.67,2149.38
5953,6446.63,494.63,5952.0,0.0,1190.4,0.0,1996.62,683.75,2081.22
5954,33197.07,3437.07,29760.0,0.0,5952.0,0.0,10315.91,3124.33,10367.76
5955,6825.67,873.67,5952.0,0.0,1190.4,476.16,1860.94,835.68,1588.83
5956,1584.94,96.94,1488.0,0.0,297.6,0.0,470.14,168.63,551.62
5957,35978.02,2498.02,33480.0,1674.0,6696.0,0.0,11539.51,4479.27,9091.21
5958,5078.14,614.14,4464.0,0.0,892.8,0.0,1560.87,646.71,1363.62
5959,10659.18,987.18,9672.0,0.0,1934.4,773.76,3229.2,1218.36,2516.29
5960,816.42,72.42,744.0,0.0,148.8,0.0,255.94,76.05,263.21
5961,4976.14,512.14,4464.0,0.0,892.8,0.0,1541.3,660.88,1369.02
5962,38128.98,4648.98,33480.0,0.0,6696.0,0.0,10212.11,4329.78,12242.11
5963,1663.37,175.37,1488.0,0.0,297.6,0.0,497.73,154.66,538.01
5964,47565.85,2925.85,44640.0,2232.0,8928.0,0.0,14746.6,5899.41,12833.99
5965,36701.67,3221.67,33480.0,0.0,6696.0,2678.4,10726.05,4966.92,8412.64
5966,1636.47,148.47,1488.0,0.0,297.6,0.0,474.5,171.86,544.03
5967,4178.73,458.73,3720.0,0.0,744.0,0.0,1296.81,462.71,1216.47
5968,19998.08,1398.08,18600.0,0.0,3720.0,0.0,5631.08,2705.91,6543.01
5969,8767.73,583.73,8184.0,0.0,1636.8,0.0,2546.31,970.4,3030.49
5970,796.18,52.18,744.0,0.0,148.8,0.0,246.16,91.83,257.22
5971,4034.78,314.78,3720.0,0.0,744.0,0.0,1205.35,372.8,1397.85
5972,3969.61,249.61,3720.0,0.0,744.0,0.0,1251.27,550.52,1174.2
5973,4906.68,442.68,4464.0,0.0,892.8,0.0,1480.27,651.24,1439.69
5974,10845.52,1173.52,9672.0,0.0,1934.4,0.0,2955.5,977.77,3804.33
5975,8122.23,682.23,7440.0,1488.0,1488.0,0.0,2355.47,1019.4,1089.13
5976,52477.37,4117.37,48360.0,9672.0,9672.0,3868.8,14955.72,7086.04,3105.44
5977,10249.89,577.89,9672.0,0.0,1934.4,0.0,2957.12,1106.39,3674.09
5978,4105.73,385.73,3720.0,186.0,744.0,0.0,1273.35,541.47,975.18
5979,44420.72,3500.72,40920.0,0.0,8184.0,0.0,14317.73,5538.41,12879.86
5980,9902.1,974.1,8928.0,0.0,1785.6,0.0,2865.62,1260.49,3016.3
5981,1670.14,182.14,1488.0,0.0,297.6,0.0,494.58,222.83,472.99
5982,8098.99,658.99,7440.0,0.0,1488.0,0.0,2577.77,834.24,2539.99
5983,8602.34,418.34,8184.0,0.0,1636.8,0.0,2857.15,1143.49,2546.56
5984,45441.78,4521.78,40920.0,0.0,8184.0,3273.6,12835.17,5151.39,11475.84
5985,5083.14,619.14,4464.0,0.0,892.8,0.0,1401.3,504.82,1665.08
5986,799.47,55.47,744.0,0.0,148.8,0.0,232.53,97.96,264.71
5987,10870.93,1198.93,9672.0,0.0,1934.4,0.0,2973.18,1258.02,3506.4
5988,7648.63,952.63,6696.0,0.0,1339.2,0.0,2097.63,953.84,2305.32
5989,3272.54,296.54,2976.0,0.0,595.2,0.0,951.96,381.3,1047.54
5990,10061.26,1133.26,8928.0,0.0,1785.6,714.24,2737.01,898.46,2792.69
5991,9442.62,514.62,8928.0,0.0,1785.6,0.0,3038.65,910.66,3193.09
5992,3158.23,182.23,2976.0,0.0,595.2,0.0,906.46,438.74,1035.61
5993,3373.96,397.96,2976.0,0.0,595.2,0.0,916.16,389.84,1074.8
5994,1660.99,172.99,1488.0,0.0,297.6,0.0,472.19,175.77,542.44
5995,4951.14,487.14,4464.0,0.0,892.8,0.0,1507.32,493.75,1570.13
5996,7875.63,435.63,7440.0,0.0,1488.0,0.0,2406.58,925.17,2620.25
5997,4183.64,463.64,3720.0,744.0,744.0,0.0,1263.05,483.53,485.42
5998,1564.36,76.36,1488.0,0.0,297.6,0.0,509.32,199.6,481.48
5999,6312.09,360.09,5952.0,0.0,1190.4,476.16,1962.48,838.91,1484.05
6000,8867.53,683.53,8184.0,0.0,1636.8,0.0,2586.07,1096.72,2864.41
6001,6459.39,507.39,5952.0,0.0,1190.4,0.0,1853.45,727.23,2180.92
6002,1570.91,82.91,1488.0,0.0,297.6,0.0,458.5,163.25,568.65
6003,3228.27,252.27,2976.0,0.0,595.2,0.0,1012.86,331.33,1036.62
6004,4270.5,550.5,3720.0,0.0,744.0,297.6,1288.62,499.63,890.15
6005,48632.57,3992.57,44640.0,0.0,8928.0,0.0,14185.91,5268.61,16257.49
6006,37469.54,3989.54,33480.0,6696.0,6696.0,2678.4,10237.49,4560.23,2611.88
6007,10269.52,597.52,9672.0,0.0,1934.4,0.0,3007.2,1174.77,3555.63
6008,5090.38,626.38,4464.0,0.0,892.8,0.0,1381.57,632.38,1557.24
6009,801.34,57.34,744.0,0.0,148.8,0.0,241.51,88.96,264.73
6010,9620.43,692.43,8928.0,0.0,1785.6,0.0,3121.91,907.98,3112.51
6011,7843.86,403.86,7440.0,372.0,1488.0,0.0,2403.45,813.81,2362.74
6012,10906.74,1234.74,9672.0,0.0,1934.4,0.0,3269.42,1372.64,3095.55
6013,10394.94,722.94,9672.0,0.0,1934.4,0.0,3198.39,1239.96,3299.25
6014,3392.67,416.67,2976.0,0.0,595.2,0.0,1038.34,342.83,999.62
6015,7491.35,795.35,6696.0,0.0,1339.2,0.0,2283.82,997.39,2075.59
6016,6350.91,398.91,5952.0,0.0,1190.4,0.0,1953.85,881.71,1926.04
6017,6638.04,686.04,5952.0,0.0,1190.4,0.0,1887.81,792.18,2081.61
6018,10971.35,1299.35,9672.0,0.0,1934.4,773.76,3299.08,1180.22,2484.54
6019,16376.0,1496.0,14880.0,0.0,2976.0,0.0,5160.98,1743.13,4999.89
6020,6285.04,333.04,5952.0,0.0,1190.4,0.0,2003.39,822.31,1935.9
6021,4013.49,293.49,3720.0,186.0,744.0,0.0,1196.68,461.44,1131.88
6022,24957.35,2637.35,22320.0,0.0,4464.0,0.0,7589.62,2317.39,7948.98
6023,6327.01,375.01,5952.0,0.0,1190.4,0.0,1851.78,656.36,2253.45
6024,7813.02,373.02,7440.0,0.0,1488.0,0.0,2316.79,844.35,2790.86
6025,9726.06,798.06,8928.0,0.0,1785.6,714.24,2984.59,1318.37,2125.19
6026,8997.03,813.03,8184.0,0.0,1636.8,0.0,2863.96,970.81,2712.43
6027,35485.2,2005.2,33480.0,0.0,6696.0,0.0,10481.85,3812.79,12489.36
6028,16337.89,1457.89,14880.0,0.0,2976.0,0.0,4782.53,1754.05,5367.42
6029,4068.52,348.52,3720.0,0.0,744.0,297.6,1261.39,415.45,1001.56
6030,9549.81,621.81,8928.0,0.0,1785.6,0.0,2759.33,1125.38,3257.69
6031,6673.36,721.36,5952.0,0.0,1190.4,0.0,2056.18,881.28,1824.14
6032,9179.87,995.87,8184.0,0.0,1636.8,0.0,2567.84,906.74,3072.62
6033,7511.41,815.41,6696.0,0.0,1339.2,0.0,2010.74,782.1,2563.97
6034,799.1,55.1,744.0,0.0,148.8,0.0,224.55,109.23,261.42
6035,37146.36,3666.36,33480.0,0.0,6696.0,0.0,10922.08,3841.55,12020.37
6036,4181.46,461.46,3720.0,0.0,744.0,0.0,1275.14,395.56,1305.3
6037,9810.04,882.04,8928.0,0.0,1785.6,0.0,3044.92,1252.06,2845.42
6038,4894.0,430.0,4464.0,0.0,892.8,0.0,1452.01,536.95,1582.24
6039,10498.38,826.38,9672.0,0.0,1934.4,0.0,2984.75,1268.88,3483.97
6040,49041.19,4401.19,44640.0,0.0,8928.0,0.0,13692.68,4665.06,17354.26
6041,15946.74,1066.74,14880.0,0.0,2976.0,0.0,4679.59,1655.21,5569.19
6042,8625.74,441.74,8184.0,0.0,1636.8,0.0,2656.85,1160.21,2730.15
6043,793.16,49.16,744.0,0.0,148.8,0.0,233.32,93.01,268.87
6044,7259.04,563.04,6696.0,0.0,1339.2,0.0,2026.39,744.98,2585.43
6045,1563.84,75.84,1488.0,0.0,297.6,0.0,468.98,161.36,560.07
6046,7520.1,824.1,6696.0,0.0,1339.2,0.0,2017.74,698.46,2640.61
6047,8917.23,733.23,8184.0,0.0,1636.8,0.0,2592.67,1080.02,2874.5
6048,4878.01,414.01,4464.0,0.0,892.8,0.0,1387.66,603.63,1579.91
6049,50811.97,2451.97,48360.0,0.0,9672.0,0.0,16463.47,5274.49,16950.04
6050,35770.08,2290.08,33480.0,0.0,6696.0,0.0,10391.88,4667.37,11724.75
6051,16166.06,1286.06,14880.0,0.0,2976.0,1190.4,4942.08,1503.87,4267.65
6052,8690.67,506.67,8184.0,0.0,1636.8,654.72,2857.65,1097.71,1937.13
6053,10578.74,906.74,9672.0,0.0,1934.4,0.0,3284.77,993.98,3458.84
6054,9754.99,826.99,8928.0,0.0,1785.6,0.0,3104.67,1111.12,2926.61
6055,5102.55,638.55,4464.0,0.0,892.8,0.0,1339.34,624.63,1607.23
6056,5118.62,654.62,4464.0,0.0,892.8,357.12,1362.55,626.82,1224.72
6057,7402.91,706.91,6696.0,0.0,1339.2,535.68,2141.75,961.99,1717.38
6058,10228.15,556.15,9672.0,0.0,1934.4,0.0,3169.16,1101.47,3466.98
6059,16262.88,1382.88,14880.0,0.0,2976.0,0.0,4886.13,1755.05,5262.82
6060,3931.37,211.37,3720.0,186.0,744.0,0.0,1241.88,489.44,1058.68
6061,32119.64,2359.64,29760.0,0.0,5952.0,0.0,10368.97,3131.82,10307.21
6062,1679.55,191.55,1488.0,0.0,297.6,0.0,519.05,194.67,476.69
6063,1705.51,217.51,1488.0,0.0,297.6,0.0,475.61,208.72,506.07
6064,3951.54,231.54,3720.0,0.0,744.0,297.6,1172.24,550.18,955.99
6065,813.44,69.44,744.0,0.0,148.8,0.0,258.15,76.47,260.59
6066,50738.18,6098.18,44640.0,2232.0,8928.0,0.0,13467.74,4961.16,15051.11
6067,4776.54,312.54,4464.0,0.0,892.8,0.0,1453.69,608.69,1508.83
6068,1657.12,169.12,1488.0,0.0,297.6,0.0,506.25,193.44,490.71
6069,10275.03,603.03,9672.0,0.0,1934.4,0.0,2924.82,1196.01,3616.77
6070,3310.6,334.6,2976.0,0.0,595.2,0.0,972.78,372.1,1035.92
6071,9132.01,948.01,8184.0,0.0,1636.8,0.0,2512.55,1129.5,2905.16
6072,52888.61,4528.61,48360.0,0.0,9672.0,0.0,15893.94,5755.36,17038.7
6073,7311.05,615.05,6696.0,0.0,1339.2,0.0,2231.35,731.13,2394.33
6074,6757.79,805.79,5952.0,0.0,1190.4,0.0,2069.86,600.92,2090.82
6075,9017.8,833.8,8184.0,0.0,1636.8,654.72,2559.52,1226.64,2106.32
6076,1598.0,110.0,1488.0,0.0,297.6,119.04,451.94,177.94,441.48
6077,9088.07,904.07,8184.0,0.0,1636.8,0.0,2803.11,862.76,2881.33
6078,4787.49,323.49,4464.0,0.0,892.8,0.0,1493.01,589.03,1489.16
6079,836.72,92.72,744.0,0.0,148.8,0.0,251.74,103.99,239.47
6080,6559.0,607.0,5952.0,0.0,1190.4,0.0,1939.3,697.54,2124.76
6081,8436.16,996.16,7440.0,0.0,1488.0,0.0,2465.97,1071.7,2414.32
6082,7398.8,702.8,6696.0,0.0,1339.2,0.0,2196.5,747.47,2412.83
6083,795.6,51.6,744.0,0.0,148.8,0.0,245.21,96.71,253.28
6084,4252.67,532.67,3720.0,0.0,744.0,297.6,1252.61,436.3,989.5
6085,3277.81,301.81,2976.0,0.0,595.2,238.08,934.75,307.4,900.56
6086,6630.16,678.16,5952.0,0.0,1190.4,0.0,2064.55,839.36,1857.69
6087,3307.88,331.88,2976.0,0.0,595.2,0.0,900.64,306.12,1174.04
6088,799.9,55.9,744.0,0.0,148.8,0.0,258.87,106.49,229.84
6089,1618.87,130.87,1488.0,0.0,297.6,0.0,476.75,216.68,496.97
6090,5056.65,592.65,4464.0,0.0,892.8,0.0,1356.16,654.48,1560.56
6091,8719.15,535.15,8184.0,0.0,1636.8,0.0,2800.65,1056.16,2690.39
6092,1660.66,172.66,1488.0,0.0,297.6,0.0,508.75,190.99,490.66
6093,21379.42,2779.42,18600.0,930.0,3720.0,0.0,6150.25,2393.19,5406.57
6094,54802.1,6442.1,48360.0,2418.0,9672.0,0.0,16479.45,5128.56,14661.99
6095,53830.11,5470.11,48360.0,0.0,9672.0,0.0,16125.81,5174.22,17387.97
6096,793.88,49.88,744.0,0.0,148.8,59.52,228.66,98.41,208.61
6097,11011.98,1339.98,9672.0,0.0,1934.4,0.0,3360.12,1354.22,3023.26
6098,9056.36,872.36,8184.0,0.0,1636.8,0.0,2558.24,1016.82,2972.14
6099,10507.07,835.07,9672.0,0.0,1934.4,0.0,3342.22,1115.6,3279.78
6100,9430.3,502.3,8928.0,0.0,1785.6,0.0,2859.28,1018.49,3264.63
6101,8850.99,666.99,8184.0,0.0,1636.8,0.0,2505.1,1019.04,3023.06
6102,4094.21,374.21,3720.0,0.0,744.0,0.0,1127.55,508.95,1339.51
6103,846.99,102.99,744.0,0.0,148.8,0.0,223.71,80.53,290.96
6104,10939.77,1267.77,9672.0,0.0,1934.4,0.0,3063.76,1088.18,3585.66
6105,16520.02,1640.02,14880.0,744.0,2976.0,0.0,4656.57,1718.87,4784.57
6106,6688.18,736.18,5952.0,0.0,1190.4,0.0,1994.16,858.45,1908.99
6107,54691.26,6331.26,48360.0,0.0,9672.0,0.0,16384.08,5254.53,17049.39
6108,6346.05,394.05,5952.0,0.0,1190.4,0.0,1853.56,871.42,2036.62
6109,20715.86,2115.86,18600.0,0.0,3720.0,0.0,6001.06,2766.36,6112.57
6110,9378.88,450.88,8928.0,0.0,1785.6,0.0,2956.12,1328.09,2858.2
6111,6498.93,546.93,5952.0,0.0,1190.4,0.0,1844.43,766.2,2150.97
6112,8038.01,598.01,7440.0,1488.0,1488.0,0.0,2594.61,1040.64,828.74
6113,4271.87,551.87,3720.0,186.0,744.0,0.0,1258.26,394.88,1136.86
6114,10663.41,991.41,9672.0,0.0,1934.4,0.0,2927.81,1374.84,3434.95
6115,7553.8,857.8,6696.0,0.0,1339.2,0.0,2302.64,882.26,2171.89
6116,10670.15,998.15,9672.0,0.0,1934.4,0.0,3023.66,1411.09,3302.86
6117,5064.41,600.41,4464.0,0.0,892.8,357.12,1358.86,661.04,1194.18
6118,3916.73,196.73,3720.0,186.0,744.0,0.0,1185.6,470.02,1134.38
6119,820.49,76.49,744.0,0.0,148.8,0.0,251.18,111.0,233.02
6120,1639.47,151.47,1488.0,0.0,297.6,0.0,459.03,203.0,528.37
6121,7857.46,417.46,7440.0,1488.0,1488.0,0.0,2495.68,1019.54,948.79
6122,3227.77,251.77,2976.0,0.0,595.2,0.0,1001.98,335.21,1043.61
6123,9297.72,1113.72,8184.0,0.0,1636.8,0.0,2675.5,953.92,2917.78
6124,3206.47,230.47,2976.0,0.0,595.2,0.0,897.0,380.67,1103.13
6125,46375.31,5455.31,40920.0,0.0,8184.0,0.0,13990.15,5327.26,13418.6
6126,52685.45,4325.45,48360.0,9672.0,9672.0,0.0,16100.67,4948.53,7966.8
6127,3268.45,292.45,2976.0,0.0,595.2,0.0,1004.28,388.88,987.64
6128,4744.03,280.03,4464.0,0.0,892.8,0.0,1340.86,571.36,1658.98
6129,4180.41,460.41,3720.0,0.0,744.0,0.0,1283.67,483.04,1209.29
6130,44398.24,3478.24,40920.0,8184.0,8184.0,0.0,12450.32,5884.74,6216.94
6131,6355.0,403.0,5952.0,0.0,1190.4,0.0,2018.46,782.72,1960.42
6132,47018.23,6098.23,40920.0,0.0,8184.0,0.0,14063.8,5733.26,12938.94
6133,19669.82,1069.82,18600.0,0.0,3720.0,0.0,6250.65,2617.79,6011.56
6134,6465.54,513.54,5952.0,0.0,1190.4,0.0,1899.38,687.03,2175.19
6135,6417.88,465.88,5952.0,0.0,1190.4,0.0,1898.87,803.88,2058.84
6136,6474.07,522.07,5952.0,0.0,1190.4,0.0,1789.66,756.28,2215.65
6137,8094.04,654.04,7440.0,0.0,1488.0,0.0,2438.18,953.45,2560.37
6138,4689.32,225.32,4464.0,0.0,892.8,0.0,1531.21,634.16,1405.83
6139,36970.17,3490.17,33480.0,0.0,6696.0,0.0,10357.52,4159.23,12267.25
6140,8354.29,914.29,7440.0,0.0,1488.0,0.0,2346.92,766.01,2839.07
6141,10747.51,1075.51,9672.0,0.0,1934.4,773.76,3142.14,1172.75,2648.96
6142,832.99,88.99,744.0,0.0,148.8,0.0,225.26,79.18,290.77
6143,786.54,42.54,744.0,0.0,148.8,0.0,235.76,101.52,257.92
6144,1675.4,187.4,1488.0,0.0,297.6,0.0,451.67,160.78,577.94
6145,3920.25,200.25,3720.0,0.0,744.0,0.0,1187.3,423.91,1364.79
6146,7979.95,539.95,7440.0,1488.0,1488.0,0.0,2326.14,1072.92,1064.94
6147,9740.9,812.9,8928.0,0.0,1785.6,0.0,2706.96,1219.82,3215.62
6148,53361.52,5001.52,48360.0,0.0,9672.0,0.0,15109.11,5001.5,18577.39
6149,9451.24,523.24,8928.0,0.0,1785.6,0.0,2834.05,1268.4,3039.95
6150,1567.58,79.58,1488.0,0.0,297.6,119.04,504.83,188.39,378.13
6151,3284.35,308.35,2976.0,0.0,595.2,0.0,999.08,370.46,1011.26
6152,46561.04,5641.04,40920.0,0.0,8184.0,0.0,13622.63,4995.94,14117.43
6153,3225.26,249.26,2976.0,0.0,595.2,0.0,986.21,344.92,1049.67
6154,811.35,67.35,744.0,0.0,148.8,59.52,224.64,92.4,218.64
6155,54180.86,5820.86,48360.0,0.0,9672.0,0.0,16850.2,7146.02,14691.78
6156,8784.27,600.27,8184.0,0.0,1636.8,0.0,2610.12,1161.62,2775.46
6157,7602.28,906.28,6696.0,0.0,1339.2,0.0,2273.66,849.74,2233.4
6158,8659.54,475.54,8184.0,0.0,1636.8,0.0,2614.57,836.54,3096.09
6159,4210.51,490.51,3720.0,0.0,744.0,297.6,1271.99,483.05,923.37
6160,6779.54,827.54,5952.0,0.0,1190.4,476.16,2034.41,871.1,1379.93
6161,6617.27,665.27,5952.0,0.0,1190.4,476.16,1954.24,807.23,1523.97
6162,10011.18,1083.18,8928.0,0.0,1785.6,0.0,2768.99,1153.61,3219.79
6163,7916.75,476.75,7440.0,372.0,1488.0,0.0,2559.3,769.67,2251.02
6164,5069.69,605.69,4464.0,0.0,892.8,0.0,1421.81,623.57,1525.82
6165,9804.29,876.29,8928.0,0.0,1785.6,714.24,2885.79,1077.98,2464.38
6166,11121.14,1449.14,9672.0,0.0,1934.4,0.0,3008.45,1334.02,3395.13
6167,3160.65,184.65,2976.0,0.0,595.2,0.0,921.37,435.43,1024.0
6168,6759.64,807.64,5952.0,0.0,1190.4,0.0,1795.45,685.66,2280.5
6169,4939.78,475.78,4464.0,0.0,892.8,0.0,1532.71,456.06,1582.43
6170,1685.07,197.07,1488.0,0.0,297.6,0.0,497.94,186.77,505.68
6171,4912.32,448.32,4464.0,0.0,892.8,0.0,1372.02,533.29,1665.89
6172,812.28,68.28,744.0,0.0,148.8,0.0,260.12,99.08,236.01
6173,4106.92,386.92,3720.0,0.0,744.0,0.0,1179.75,374.38,1421.87
6174,46496.73,5576.73,40920.0,8184.0,8184.0,0.0,14108.8,5737.92,4705.28
6175,7254.19,558.19,6696.0,0.0,1339.2,0.0,2074.0,745.91,2536.89
6176,35847.23,2367.23,33480.0,0.0,6696.0,0.0,10416.56,4660.62,11706.82
6177,54332.48,5972.48,48360.0,0.0,9672.0,0.0,16799.65,6253.61,15634.74
6178,844.0,100.0,744.0,0.0,148.8,0.0,224.2,76.72,294.28
6179,16626.01,1746.01,14880.0,0.0,2976.0,0.0,5202.71,1608.79,5092.5
6180,16539.33,1659.33,14880.0,0.0,2976.0,0.0,5024.73,2023.36,4855.92
6181,35308.19,1828.19,33480.0,0.0,6696.0,2678.4,10203.25,4804.06,9098.29
6182,10554.57,882.57,9672.0,0.0,1934.4,0.0,3288.95,1098.25,3350.39
6183,11104.01,1432.01,9672.0,0.0,1934.4,0.0,3378.01,1371.74,2987.85
6184,10681.75,1009.75,9672.0,0.0,1934.4,0.0,3126.05,1399.98,3211.57
6185,49227.24,4587.24,44640.0,2232.0,8928.0,0.0,15571.02,6126.36,11782.61
6186,6832.25,880.25,5952.0,0.0,1190.4,0.0,1844.41,789.14,2128.05
6187,7995.41,555.41,7440.0,0.0,1488.0,0.0,2380.31,1094.45,2477.24
6188,1629.09,141.09,1488.0,0.0,297.6,0.0,496.66,197.57,496.17
6189,37762.42,4282.42,33480.0,1674.0,6696.0,0.0,10901.01,3767.58,10441.4
6190,24200.27,1880.27,22320.0,0.0,4464.0,0.0,6862.88,3229.27,7763.85
6191,1657.67,169.67,1488.0,0.0,297.6,0.0,513.15,193.09,484.16
6192,3241.59,265.59,2976.0,0.0,595.2,0.0,896.19,408.22,1076.38
6193,9916.52,988.52,8928.0,0.0,1785.6,0.0,3120.25,1181.75,2840.4
6194,33442.19,3682.19,29760.0,0.0,5952.0,0.0,9149.13,3526.22,11132.65
6195,3925.39,205.39,3720.0,0.0,744.0,0.0,1205.16,469.26,1301.58
6196,10619.94,947.94,9672.0,0.0,1934.4,0.0,3235.24,1024.85,3477.51
6197,20456.71,1856.71,18600.0,0.0,3720.0,0.0,6396.11,2470.83,6013.07
6198,3163.81,187.81,2976.0,0.0,595.2,238.08,1020.93,408.03,713.77
6199,7382.95,686.95,6696.0,0.0,1339.2,0.0,2131.79,824.02,2400.99
6200,15885.31,1005.31,14880.0,0.0,2976.0,1190.4,4873.32,1795.54,4044.73
6201,3187.03,211.03,2976.0,0.0,595.2,0.0,997.22,435.35,948.23
6202,50165.01,5525.01,44640.0,0.0,8928.0,0.0,15386.44,5716.77,14608.79
6203,11036.1,1364.1,9672.0,0.0,1934.4,0.0,3162.19,991.74,3583.67
6204,54466.82,6106.82,48360.0,2418.0,9672.0,0.0,15490.53,6687.33,14092.14
6205,32636.35,2876.35,29760.0,1488.0,5952.0,0.0,9642.86,3352.74,9324.41
6206,33423.74,3663.74,29760.0,0.0,5952.0,0.0,9401.26,3188.52,11218.22
6207,10028.36,1100.36,8928.0,0.0,1785.6,0.0,2772.17,1037.12,3333.11
6208,32347.19,2587.19,29760.0,0.0,5952.0,0.0,8934.69,3478.39,11394.92
6209,7953.48,513.48,7440.0,0.0,1488.0,0.0,2454.11,767.09,2730.8
6210,4079.71,359.71,3720.0,0.0,744.0,0.0,1198.65,437.29,1340.06
6211,1691.17,203.17,1488.0,0.0,297.6,0.0,513.8,209.15,467.45
6212,7046.03,350.03,6696.0,0.0,1339.2,535.68,2184.02,877.91,1759.19
6213,1688.85,200.85,1488.0,0.0,297.6,0.0,470.6,166.58,553.22
6214,4266.53,546.53,3720.0,0.0,744.0,297.6,1295.21,501.02,882.17
6215,3232.14,256.14,2976.0,0.0,595.2,0.0,1001.93,416.6,962.27
6216,7384.5,688.5,6696.0,0.0,1339.2,0.0,2123.01,855.4,2378.39
6217,1571.28,83.28,1488.0,0.0,297.6,0.0,487.21,174.36,528.84
