Tarih,SorumluID,UrunID,Hedef_Adet,Hedef_KG,Hedef_Net_Satis,Hedef_EBIT
2025-10-22,105,3001,4,2.0,3303.81,1037.39
2025-10-22,106,2003,15,7.5,11492.21,4255.13
2025-10-22,106,4004,15,9.0,58248.41,19398.11
2025-10-22,106,4005,7,2.1,28621.13,8789.29
2025-10-22,107,4004,7,4.2,29546.33,9803.21
2025-10-22,109,4004,14,8.4,55051.98,14821.91
2025-10-22,111,4005,12,3.6,45474.47,15507.75
2025-10-23,102,2001,2,0.5,1573.69,609.32
2025-10-23,102,2003,1,0.5,781.79,257.5
2025-10-23,102,2004,12,3.0,9121.41,3219.52
2025-10-23,103,4002,15,45.0,57641.46,10560.72
2025-10-23,104,3002,11,11.0,8701.78,3043.18
2025-10-23,104,4005,9,2.7,35659.91,9250.6
2025-10-23,105,2007,15,3.75,11202.84,3471.58
2025-10-23,105,3002,1,1.0,851.05,280.38
2025-10-23,108,2004,13,3.25,9982.7,2740.3
2025-10-23,111,3002,13,13.0,9680.8,3449.8
2025-10-23,111,4002,13,39.0,50969.96,7591.29
2025-10-23,111,4005,7,2.1,29675.59,8599.81
2025-10-23,112,3001,2,1.0,1642.66,626.9
2025-10-23,112,4001,5,7.5,19573.6,6292.36
2025-10-23,112,4003,14,11.2,55640.94,19694.6
2025-10-24,102,3002,13,13.0,9943.39,3256.86
2025-10-24,103,2003,14,7.0,11145.33,3906.56
2025-10-24,103,2007,9,2.25,6817.63,2449.49
2025-10-24,104,3001,8,4.0,6306.81,2403.23
2025-10-24,105,2004,1,0.25,787.46,291.31
2025-10-24,105,4003,2,1.6,8303.34,3083.91
2025-10-24,106,2004,12,3.0,9205.75,3210.19
2025-10-24,106,2007,1,0.25,851.97,283.94
2025-10-24,106,3003,7,7.0,5739.08,1893.85
2025-10-24,106,4004,5,3.0,20384.47,7482.84
2025-10-24,111,4005,4,1.2,16116.13,5005.16
2025-10-24,112,2003,9,4.5,6842.71,2652.67
2025-10-25,103,3002,8,8.0,6449.11,2373.23
2025-10-25,103,3003,5,5.0,4117.99,1292.57
2025-10-25,105,2003,4,2.0,3418.17,1226.76
2025-10-25,105,2007,15,3.75,11267.69,4078.67
2025-10-25,105,4004,12,7.2,47194.77,15046.83
2025-10-25,106,2004,2,0.5,1659.93,612.5
2025-10-25,106,4004,2,1.2,8493.12,2932.21
2025-10-25,108,2002,10,2.5,7557.13,1721.4
2025-10-25,111,2003,9,4.5,6812.24,2376.38
2025-10-25,112,4004,10,6.0,37347.47,12218.19
2025-10-25,112,4005,7,2.1,28371.59,8611.45
2025-10-26,101,2004,7,1.75,5762.9,2038.83
2025-10-26,105,2004,7,1.75,5695.4,1843.96
2025-10-26,105,2005,15,15.0,11883.93,4110.49
2025-10-26,105,4002,10,30.0,38147.46,6422.29
2025-10-26,106,2003,11,5.5,8886.48,3108.65
2025-10-27,102,4003,11,8.8,43032.76,15632.0
2025-10-27,103,4003,11,8.8,44158.89,16294.89
2025-10-27,104,2001,17,4.25,12765.54,4915.36
2025-10-27,105,4003,7,5.6,27357.26,9257.02
2025-10-27,106,2007,5,1.25,4146.14,1448.23
2025-10-27,107,2004,2,0.5,1609.35,633.28
2025-10-27,108,2007,9,2.25,6785.1,2519.7
2025-10-27,109,2002,10,2.5,7590.17,2193.01
2025-10-27,110,3003,2,2.0,1578.52,447.63
2025-10-27,110,4002,15,45.0,56891.07,4028.41
2025-10-27,111,3002,9,9.0,6832.71,2659.01
2025-10-28,101,2007,9,2.25,6833.31,2379.81
2025-10-28,102,2001,9,2.25,7135.76,2385.99
2025-10-28,103,3001,12,6.0,9412.58,3333.64
2025-10-28,105,2004,9,2.25,7220.06,2501.52
2025-10-28,105,4002,12,36.0,48272.18,6436.53
2025-10-28,111,2005,12,12.0,9193.06,3506.23
2025-10-28,112,2005,7,7.0,5472.62,2086.17
2025-10-28,112,4002,7,21.0,29602.95,4857.81
2025-10-29,101,4002,14,42.0,55123.99,9797.26
2025-10-29,101,4004,14,8.4,55577.86,19309.04
2025-10-29,104,2002,9,2.25,7439.03,2579.27
2025-10-29,104,2003,12,6.0,9190.25,3260.8
2025-10-29,105,2001,9,2.25,7098.67,2300.77
2025-10-29,105,2006,20,5.0,15112.81,5198.94
2025-10-29,105,3002,8,8.0,6403.01,2356.23
2025-10-29,108,2006,8,2.0,6514.65,1614.83
2025-10-29,108,3003,1,1.0,786.73,232.27
2025-10-29,108,4004,4,2.4,15654.65,5362.78
2025-10-29,109,3001,5,2.5,4254.41,1165.54
2025-10-29,111,2004,4,1.0,3155.73,1064.02
2025-10-30,101,2007,8,2.0,6432.81,2308.77
2025-10-30,102,4001,13,19.5,50367.99,15688.72
2025-10-30,103,4004,4,2.4,16643.96,5247.82
2025-10-30,104,4004,10,6.0,37933.34,13545.41
2025-10-30,104,4005,7,2.1,27817.64,7563.09
2025-10-30,105,4004,7,4.2,28223.17,9303.65
2025-10-30,106,2005,5,5.0,4175.43,1321.39
2025-10-30,106,4003,4,3.2,16648.64,6016.58
2025-10-30,108,3002,10,10.0,7644.98,2045.66
2025-10-30,109,3002,2,2.0,1631.63,417.03
2025-10-30,109,4005,15,4.5,58570.72,18321.97
2025-10-30,112,2005,15,15.0,11268.1,3774.81
2025-10-31,101,2004,4,1.0,3203.57,1045.89
2025-10-31,101,4005,15,4.5,57530.68,16654.35
2025-10-31,102,4001,2,3.0,8544.93,3084.09
2025-10-31,104,2002,2,0.5,1693.08,610.42
2025-10-31,105,2002,5,1.25,4174.41,1398.17
2025-10-31,105,2003,1,0.5,786.1,291.25
2025-10-31,105,2005,13,13.0,9882.68,3319.13
2025-10-31,105,3001,5,2.5,4204.02,1570.19
2025-10-31,105,4003,13,10.4,50710.69,19210.04
2025-10-31,106,2001,23,5.75,17472.74,6181.53
2025-10-31,106,2002,9,2.25,7437.76,2369.48
2025-10-31,108,4004,5,3.0,21056.45,7013.29
2025-10-31,111,4004,11,6.6,44009.9,14299.15
2025-10-31,112,3002,12,12.0,9367.86,3302.67
2025-11-01,102,2001,13,3.25,10262.74,3633.54
2025-11-01,102,2005,15,15.0,11821.39,4221.9
2025-11-01,102,4004,14,8.4,55738.97,19771.63
2025-11-01,103,2001,14,3.5,11093.91,4182.88
2025-11-01,103,2002,7,1.75,5783.65,1974.53
2025-11-01,103,3002,4,4.0,3164.34,1090.71
2025-11-01,104,2004,5,1.25,4089.48,1298.62
2025-11-01,104,3003,15,15.0,11644.7,4107.8
2025-11-01,105,3003,8,8.0,6569.85,2298.8
2025-11-01,105,4002,13,39.0,48483.3,8620.71
2025-11-01,105,4005,5,1.5,21111.64,5962.73
2025-11-01,109,4003,8,6.4,32334.45,9444.58
2025-11-01,112,2005,10,10.0,7656.51,2780.97
2025-11-01,112,3001,8,4.0,6406.66,2345.31
2025-11-02,101,2002,2,0.5,1599.54,569.53
2025-11-02,101,2003,15,7.5,11593.0,4337.87
2025-11-02,102,2006,1,0.25,849.14,334.15
2025-11-02,103,3001,4,2.0,3245.55,1217.6
2025-11-02,103,4001,8,12.0,31250.24,10060.36
2025-11-02,104,3003,5,5.0,4265.3,1446.84
2025-11-02,111,2003,9,4.5,7242.84,2377.75
2025-11-02,112,3002,12,12.0,9434.29,3292.19
2025-11-03,102,4001,2,3.0,8517.63,2880.08
2025-11-03,103,3001,4,2.0,3311.59,1198.45
2025-11-03,104,2003,15,7.5,11593.23,3903.97
2025-11-03,105,3001,10,5.0,7636.8,2648.27
2025-11-03,106,2001,16,4.0,11958.85,4152.16
2025-11-03,106,3001,15,7.5,11309.87,4114.97
2025-11-03,106,4003,29,23.2,110630.01,41448.32
2025-11-03,106,4004,8,4.8,31754.4,12500.35
2025-11-03,109,3001,2,1.0,1577.98,460.43
2025-11-03,112,2006,4,1.0,3341.81,1186.68
2025-11-04,102,2006,9,2.25,7325.31,2522.54
2025-11-04,104,4001,2,3.0,8439.54,3209.54
2025-11-04,105,2003,9,4.5,7035.3,2622.63
2025-11-04,106,3002,12,12.0,9279.4,3220.64
2025-11-04,106,4003,12,9.6,46565.36,17349.31
2025-11-04,106,4005,15,4.5,56352.65,17206.88
2025-11-04,108,4001,7,10.5,29643.98,8154.63
2025-11-04,109,2003,12,6.0,9388.1,2429.95
2025-11-04,111,4001,12,18.0,47689.68,17110.79
2025-11-04,112,2003,12,6.0,9657.05,3364.06
2025-11-05,101,3003,4,4.0,3361.5,1141.86
2025-11-05,102,2004,4,1.0,3345.41,1310.53
2025-11-05,103,2003,10,5.0,7551.87,2679.55
2025-11-05,105,2005,2,2.0,1694.3,580.96
2025-11-05,105,3003,12,12.0,9626.46,3602.38
2025-11-05,105,4002,9,27.0,37126.99,6059.37
2025-11-05,106,3002,9,9.0,6730.75,2437.72
2025-11-05,108,2001,9,2.25,7072.3,2242.59
2025-11-05,109,4001,7,10.5,29378.48,8409.52
2025-11-05,110,2004,4,1.0,3201.49,876.21
2025-11-05,110,2007,12,3.0,9403.33,2673.19
2025-11-05,110,3003,4,4.0,3358.83,872.51
2025-11-05,112,2007,8,2.0,6639.84,2357.28
2025-11-05,112,4003,9,7.2,35747.32,11852.22
2025-11-06,102,4003,9,7.2,33764.62,11377.34
2025-11-06,104,2002,7,1.75,5892.82,2210.41
2025-11-06,104,3003,4,4.0,3194.74,1170.26
2025-11-06,105,2002,9,2.25,7238.71,2600.83
2025-11-06,105,2005,11,11.0,8758.94,2831.66
2025-11-06,105,4002,13,39.0,50319.38,9175.33
2025-11-06,105,4003,5,4.0,19981.41,6950.0
2025-11-06,106,2004,1,0.25,805.4,302.97
2025-11-06,106,3001,1,0.5,802.78,253.58
2025-11-06,106,4002,13,39.0,49338.11,6575.44
2025-11-06,106,4003,4,3.2,16044.67,5641.98
2025-11-06,109,3002,13,13.0,10237.69,2768.56
2025-11-06,111,3001,7,3.5,5948.43,2028.33
2025-11-07,101,4005,14,4.2,55790.6,16092.44
2025-11-07,102,2002,2,0.5,1688.5,550.79
2025-11-07,103,2007,12,3.0,9054.77,2879.64
2025-11-07,106,2004,5,1.25,4165.21,1467.99
2025-11-07,106,2007,5,1.25,3997.47,1473.17
2025-11-07,106,3002,13,13.0,10132.22,3853.69
2025-11-07,106,4004,16,9.6,59818.67,20033.49
2025-11-07,108,2006,4,1.0,3246.78,794.88
2025-11-07,112,4005,13,3.9,50013.74,15167.22
2025-11-08,101,4004,7,4.2,27807.09,9325.82
2025-11-08,102,2002,1,0.25,798.57,306.0
2025-11-08,102,2004,7,1.75,5950.19,2045.16
2025-11-08,103,2003,4,2.0,3300.6,1133.91
2025-11-08,103,4003,12,9.6,46834.62,15866.56
2025-11-08,104,2003,13,6.5,10018.97,3264.55
2025-11-08,105,4004,9,5.4,35654.2,11955.46
2025-11-08,106,3003,8,8.0,6681.11,2449.63
2025-11-08,106,4001,15,22.5,56583.92,20984.42
2025-11-08,109,2001,5,1.25,3911.0,969.45
2025-11-08,109,3002,5,5.0,4033.15,1240.24
2025-11-08,112,2003,7,3.5,5551.22,1683.49
2025-11-08,112,3002,8,8.0,6585.75,2226.76
2025-11-09,101,2001,9,2.25,6707.51,2476.99
2025-11-09,101,2002,8,2.0,6437.3,2051.98
2025-11-09,102,4001,9,13.5,34129.09,11896.03
2025-11-09,108,2002,5,1.25,3979.83,1102.16
2025-11-09,108,3002,4,4.0,3365.66,927.72
2025-11-09,109,2001,4,1.0,3159.03,976.94
2025-11-09,109,2007,1,0.25,811.74,233.41
2025-11-09,111,2001,7,1.75,5950.97,2187.85
2025-11-09,111,2002,9,2.25,6705.79,2300.45
2025-11-09,112,2006,2,0.5,1591.59,549.44
2025-11-10,102,2003,4,2.0,3169.44,1160.91
2025-11-10,103,3002,4,4.0,3414.01,1217.72
2025-11-10,103,4003,1,0.8,4209.31,1549.74
2025-11-10,108,2003,5,2.5,4156.44,1175.13
2025-11-10,108,3003,7,7.0,5950.58,1544.57
2025-11-10,112,2003,15,7.5,11899.92,4077.19
2025-11-11,103,2006,9,2.25,7127.86,2545.32
2025-11-11,103,4002,1,3.0,4050.2,601.05
2025-11-11,103,4003,11,8.8,43548.8,16289.71
2025-11-11,104,2001,1,0.25,853.39,298.84
2025-11-11,104,2006,13,3.25,9738.81,3434.09
2025-11-11,104,3002,5,5.0,4069.79,1480.3
2025-11-11,105,2001,15,3.75,11477.9,3839.65
2025-11-11,105,2003,11,5.5,8628.58,3359.39
2025-11-11,105,4005,15,4.5,58771.03,17661.94
2025-11-11,108,3001,12,6.0,9384.69,2498.11
2025-11-11,111,4002,15,45.0,56423.98,7001.92
2025-11-11,112,4001,2,3.0,8465.68,3018.93
2025-11-12,101,2003,9,4.5,7315.04,2626.07
2025-11-12,101,2007,8,2.0,6626.45,2166.86
2025-11-12,105,2005,8,8.0,6486.94,2353.36
2025-11-12,105,3002,5,5.0,4027.18,1437.97
2025-11-12,106,4004,9,5.4,34178.26,11461.2
2025-11-13,101,3001,8,4.0,6455.69,2166.73
2025-11-13,101,3002,8,8.0,6620.66,2059.1
2025-11-13,103,2006,7,1.75,5485.16,2037.3
2025-11-13,104,4001,1,1.5,3931.22,1345.52
2025-11-13,105,2002,2,0.5,1704.08,573.21
2025-11-13,105,2005,9,9.0,7254.79,2363.77
2025-11-13,106,4001,11,16.5,44014.18,15294.99
2025-11-13,106,4002,8,24.0,32184.02,5074.9
2025-11-13,112,4003,1,0.8,4012.33,1538.04
2025-11-14,102,4001,4,6.0,17060.64,6017.39
2025-11-14,102,4004,7,4.2,29476.29,9948.08
2025-11-14,104,3003,9,9.0,7151.39,2531.83
2025-11-14,105,3001,9,4.5,7136.41,2606.23
2025-11-14,105,4004,10,6.0,37261.14,13047.05
2025-11-14,106,2002,16,4.0,11941.34,4305.62
2025-11-14,106,2005,9,9.0,7431.29,2599.84
2025-11-14,106,4003,1,0.8,4238.46,1445.99
2025-11-14,109,2007,1,0.25,824.92,219.4
2025-11-14,109,3001,15,7.5,11639.53,2894.07
2025-11-14,109,4005,8,2.4,31826.73,7774.34
2025-11-14,110,2002,13,3.25,10170.07,3600.32
2025-11-14,112,2001,7,1.75,5606.13,2018.58
2025-11-14,112,4005,13,3.9,49899.51,13080.17
2025-11-15,102,4004,2,1.2,8008.68,3122.71
2025-11-15,105,2002,1,0.25,847.78,283.98
2025-11-15,105,2003,9,4.5,6753.08,2430.77
2025-11-15,105,4002,11,33.0,44091.72,6397.76
2025-11-15,105,4004,2,1.2,8132.57,2871.15
2025-11-15,112,3003,15,15.0,11843.17,4171.69
2025-11-16,103,4002,15,45.0,59340.46,7139.45
2025-11-16,104,3003,14,14.0,11039.34,3374.62
2025-11-16,105,2004,4,1.0,3421.04,1234.36
2025-11-16,105,4004,15,9.0,58379.2,21600.94
2025-11-16,109,3001,13,6.5,9708.52,2673.65
2025-11-17,101,4002,15,45.0,58786.78,10544.98
2025-11-17,103,4001,9,13.5,35550.29,12267.33
2025-11-17,104,2004,12,3.0,9633.74,3298.41
2025-11-17,105,2004,7,1.75,5477.31,2008.45
2025-11-17,105,3002,12,12.0,9287.84,3462.02
2025-11-17,105,3003,8,8.0,6392.45,2069.85
2025-11-17,105,4002,7,21.0,27803.93,3390.29
2025-11-17,108,4003,8,6.4,32635.41,8822.89
2025-11-17,109,3003,4,4.0,3324.8,756.92
2025-11-17,112,2004,4,1.0,3421.69,1254.3
2025-11-18,104,4003,8,6.4,31428.58,10027.43
2025-11-18,105,2001,24,6.0,18079.42,6083.57
2025-11-18,105,3001,10,5.0,7487.27,2657.71
2025-11-18,109,3003,7,7.0,5936.18,1459.93
2025-11-18,109,4005,2,0.6,8025.34,1703.43
2025-11-19,101,4004,10,6.0,38476.74,13435.91
2025-11-19,103,4003,5,4.0,19560.22,6941.3
2025-11-19,104,2003,7,3.5,5781.0,1784.97
2025-11-19,104,4003,10,8.0,37449.32,12554.46
2025-11-19,105,2006,11,2.75,8721.78,3187.03
2025-11-19,105,3002,13,13.0,10095.03,4011.82
2025-11-19,106,3003,7,7.0,5515.65,2054.91
2025-11-19,106,4001,1,1.5,4181.29,1350.02
2025-11-19,106,4005,5,1.5,21284.3,5551.68
2025-11-19,109,4003,15,12.0,57660.88,14447.56
2025-11-19,109,4004,8,4.8,32255.38,8707.37
2025-11-19,110,4005,2,0.6,7871.08,1632.5
2025-11-19,111,2002,5,1.25,4229.06,1428.65
2025-11-19,112,2006,1,0.25,825.59,263.02
2025-11-20,102,2003,8,4.0,5966.56,2229.32
2025-11-20,103,2004,12,3.0,9018.29,3331.19
2025-11-20,103,4001,5,7.5,20960.46,7952.01
2025-11-20,108,2001,2,0.5,1569.53,402.14
2025-11-20,109,2003,7,3.5,5589.34,1670.38
2025-11-20,112,3001,13,6.5,9871.52,3286.72
2025-11-20,112,3002,12,12.0,9608.33,2999.87
2025-11-21,101,4001,15,22.5,56730.53,18889.82
2025-11-21,105,2001,11,2.75,8605.6,3036.82
2025-11-21,109,2006,5,1.25,3995.55,1000.55
2025-11-21,111,2006,1,0.25,844.47,305.65
2025-11-21,111,3001,5,2.5,3927.56,1377.64
2025-11-22,103,2001,20,5.0,15001.06,4836.08
2025-11-22,103,4003,5,4.0,20051.65,6813.7
2025-11-22,104,2004,1,0.25,837.18,307.45
2025-11-22,104,3002,7,7.0,5786.35,2200.28
2025-11-22,105,2004,1,0.25,835.24,276.01
2025-11-22,105,3002,2,2.0,1574.83,547.22
2025-11-22,105,4001,7,10.5,27973.41,9152.12
2025-11-22,105,4002,7,21.0,29434.12,4379.18
2025-11-22,112,2002,2,0.5,1602.64,560.98
2025-11-22,112,3003,4,4.0,3223.55,1088.26
2025-11-22,112,4004,9,5.4,36808.28,12888.67
2025-11-23,101,2001,2,0.5,1703.05,540.4
2025-11-23,103,2003,2,1.0,1631.79,609.86
2025-11-23,103,2004,15,3.75,11400.79,3953.43
2025-11-23,104,2001,15,3.75,11211.45,4062.97
2025-11-23,104,2005,5,5.0,4133.94,1446.96
2025-11-23,104,2007,1,0.25,795.21,288.75
2025-11-23,105,2005,5,5.0,4042.99,1379.89
2025-11-23,106,2006,5,1.25,4097.77,1361.23
2025-11-23,106,4003,5,4.0,20101.08,6669.93
2025-11-23,108,2001,10,2.5,7535.2,1945.44
2025-11-23,112,3001,7,3.5,5537.25,1970.84
2025-11-24,101,4003,10,8.0,38462.08,13177.96
2025-11-24,102,2004,13,3.25,9885.47,3580.14
2025-11-24,102,2005,1,1.0,825.12,291.01
2025-11-24,102,2006,4,1.0,3136.12,998.87
2025-11-24,102,3003,9,9.0,7164.9,2456.25
2025-11-24,105,4001,12,18.0,46930.54,18473.28
2025-11-24,105,4002,12,36.0,46994.93,5651.03
2025-11-24,105,4005,7,2.1,28504.71,7679.27
2025-11-24,106,2004,13,3.25,10040.05,3783.85
2025-11-24,108,2004,13,3.25,10040.56,2689.75
2025-11-24,111,4003,5,4.0,21341.97,7382.26
2025-11-25,101,2003,2,1.0,1674.89,550.17
2025-11-25,102,3001,9,4.5,7075.19,2213.05
2025-11-25,102,4002,5,15.0,20989.99,3503.99
2025-11-25,104,3001,17,8.5,13370.79,4818.45
2025-11-25,105,2005,1,1.0,841.76,275.77
2025-11-25,105,3001,8,4.0,6407.21,2252.19
2025-11-25,105,4001,1,1.5,4083.95,1517.81
2025-11-25,105,4004,9,5.4,36905.18,12416.75
2025-11-25,106,3001,10,5.0,7597.37,2593.55
2025-11-25,109,2003,5,2.5,4017.55,1140.12
2025-11-25,111,2002,8,2.0,5966.96,2101.52
2025-11-25,111,3003,2,2.0,1707.8,602.25
2025-11-25,112,2005,14,14.0,11063.15,3851.23
2025-11-25,112,4005,8,2.4,32578.73,9828.97
2025-11-26,103,4002,14,42.0,55799.69,9693.69
2025-11-26,104,2007,5,1.25,4021.69,1379.19
2025-11-26,105,2001,12,3.0,9524.72,3207.77
2025-11-26,106,2006,5,1.25,3976.26,1297.25
2025-11-27,102,4001,4,6.0,16859.67,5609.06
2025-11-27,103,2003,2,1.0,1645.15,576.07
2025-11-27,103,2005,4,4.0,3261.18,1178.49
2025-11-27,104,3002,9,9.0,7392.7,2691.36
2025-11-27,104,4004,9,5.4,33530.22,11036.68
2025-11-27,105,2001,15,3.75,11445.6,4230.07
2025-11-27,106,2005,4,4.0,3305.11,1120.8
2025-11-27,107,4002,9,27.0,35692.7,5809.38
2025-11-27,108,2006,15,3.75,11570.19,3359.05
2025-11-27,109,2005,2,2.0,1685.58,485.08
2025-11-27,109,3001,12,6.0,9214.95,2319.42
2025-11-27,112,4003,9,7.2,33603.78,12615.86
2025-11-28,103,2001,11,2.75,8869.82,2870.81
2025-11-28,104,2003,4,2.0,3167.15,1040.86
2025-11-28,105,2003,1,0.5,785.74,293.78
2025-11-28,105,2004,2,0.5,1599.33,563.92
2025-11-28,105,2007,13,3.25,9812.96,3292.35
2025-11-28,106,2002,5,1.25,4274.18,1367.94
2025-11-28,106,2004,26,6.5,19509.68,6701.8
2025-11-28,106,3001,5,2.5,3936.46,1292.85
2025-11-28,110,2004,11,2.75,8904.5,2417.93
2025-11-29,101,2004,12,3.0,9469.17,3337.36
2025-11-29,108,2006,15,3.75,11800.45,3208.08
2025-11-29,111,4002,9,27.0,36042.77,6175.21
2025-11-29,112,2005,9,9.0,6769.92,2456.64
2025-11-29,112,3003,10,10.0,7531.18,2563.08
2025-11-30,102,3001,15,7.5,11653.35,4131.08
2025-11-30,102,3002,2,2.0,1572.25,496.31
2025-11-30,104,4003,2,1.6,8528.75,2868.57
2025-11-30,105,2002,7,1.75,5491.17,1913.26
2025-11-30,106,2003,2,1.0,1703.94,637.95
2025-11-30,106,2007,12,3.0,9083.63,3343.55
2025-11-30,108,4003,2,1.6,7869.38,2059.05
2025-11-30,109,4005,13,3.9,50376.59,12444.67
2025-11-30,110,2006,15,3.75,11324.58,3235.89
2025-11-30,112,4001,1,1.5,4050.08,1346.51
2025-11-30,112,4004,9,5.4,36509.09,12903.75
2025-12-01,101,3003,9,9.0,7047.3,2457.35
2025-12-01,102,2001,5,1.25,4263.09,1495.82
2025-12-01,102,4001,7,10.5,27738.5,10339.77
2025-12-01,103,4003,13,10.4,48805.12,18830.72
2025-12-01,105,3001,9,4.5,7244.39,2470.24
2025-12-01,106,2003,9,4.5,7253.38,2325.32
2025-12-01,106,2007,2,0.5,1690.83,654.22
2025-12-01,106,3002,12,12.0,9387.28,3341.63
2025-12-01,106,3003,2,2.0,1700.53,621.19
2025-12-01,106,4004,15,9.0,58639.31,22782.0
2025-12-01,108,3002,11,11.0,8921.05,2560.28
2025-12-01,110,4003,2,1.6,8505.27,3180.89
2025-12-01,112,3002,16,16.0,11909.24,4197.63
2025-12-01,112,4002,7,21.0,28825.16,3550.39
2025-12-02,102,2001,2,0.5,1703.32,650.88
2025-12-02,102,3003,15,15.0,11556.79,3967.27
2025-12-02,103,2005,1,1.0,805.14,288.89
2025-12-02,103,3001,13,6.5,9994.71,3792.72
2025-12-02,105,2004,2,0.5,1599.55,540.72
2025-12-02,105,2007,16,4.0,11963.39,4394.45
2025-12-02,105,3001,11,5.5,8614.62,3243.92
2025-12-02,105,4001,12,18.0,47428.6,16174.0
2025-12-02,105,4004,8,4.8,32439.06,11154.6
2025-12-02,106,4001,13,19.5,49773.37,16022.71
2025-12-02,109,4001,7,10.5,27605.54,7676.29
2025-12-02,109,4003,4,3.2,15674.41,4459.72
2025-12-02,109,4004,8,4.8,31463.67,9108.67
2025-12-03,101,3002,12,12.0,8995.06,3244.79
2025-12-03,103,2001,9,2.25,7206.27,2664.48
2025-12-03,103,3001,13,6.5,10070.06,3414.7
2025-12-03,104,4002,2,6.0,7854.97,1192.58
2025-12-03,104,4005,11,3.3,44533.54,14249.36
2025-12-03,105,2002,4,1.0,3409.49,1226.42
2025-12-03,105,2006,12,3.0,9064.29,3362.51
2025-12-03,106,2006,14,3.5,10996.29,3764.46
2025-12-03,109,2002,8,2.0,6441.82,1838.79
2025-12-03,111,3001,14,7.0,10983.64,4294.35
2025-12-03,111,4004,7,4.2,29220.68,10802.7
2025-12-03,111,4005,5,1.5,19820.34,6243.59
2025-12-03,112,4002,12,36.0,48041.75,6403.5
2025-12-04,105,4002,5,15.0,21211.49,3632.99
2025-12-04,105,4003,5,4.0,20662.05,7286.92
2025-12-04,106,2002,14,3.5,11119.04,3864.33
2025-12-04,106,2007,9,2.25,7252.55,2524.27
2025-12-04,110,3001,9,4.5,7227.91,1924.96
2025-12-04,112,4003,2,1.6,7899.64,2953.03
2025-12-05,101,3001,12,6.0,9598.33,2971.98
2025-12-05,103,2002,11,2.75,8718.56,3121.8
2025-12-05,104,2007,2,0.5,1604.38,565.02
2025-12-05,105,2007,11,2.75,8604.63,3253.23
2025-12-05,105,3003,8,8.0,6349.16,2233.06
2025-12-05,106,2001,4,1.0,3338.19,1129.44
2025-12-05,106,2004,8,2.0,6376.19,2105.72
2025-12-05,108,4002,8,24.0,31347.45,2051.77
2025-12-05,109,4003,4,3.2,15909.14,4501.58
2025-12-05,110,3003,7,7.0,5534.43,1464.47
2025-12-05,111,3001,10,5.0,7554.17,2745.73
2025-12-05,112,2004,18,4.5,13487.39,4748.81
2025-12-06,102,2003,18,9.0,13499.83,4966.95
2025-12-06,103,2006,13,3.25,9901.91,3283.87
2025-12-06,103,3003,9,9.0,7151.28,2443.63
2025-12-06,104,4001,11,16.5,43962.41,15397.19
2025-12-06,105,3001,5,2.5,4244.72,1464.67
2025-12-06,106,2007,9,2.25,7328.78,2453.19
2025-12-06,106,4005,1,0.3,4076.78,1251.35
2025-12-06,111,4002,13,39.0,48592.32,7524.38
2025-12-06,112,4001,5,7.5,20526.99,6786.15
2025-12-07,101,2006,2,0.5,1624.5,603.75
2025-12-07,101,4004,12,7.2,46180.45,16607.14
2025-12-07,102,2001,1,0.25,822.07,280.97
2025-12-07,102,2003,7,3.5,5621.96,1855.84
2025-12-07,102,4002,11,33.0,43095.09,5891.48
2025-12-07,103,2005,12,12.0,9117.15,3335.67
2025-12-07,103,4003,11,8.8,44361.99,17370.21
2025-12-07,105,2003,12,6.0,9080.62,2996.06
2025-12-07,105,4003,13,10.4,48421.9,15265.25
2025-12-07,106,4004,13,7.8,50535.11,17866.63
2025-12-07,109,3002,14,14.0,11064.65,2815.29
2025-12-07,111,2007,2,0.5,1591.2,585.23
2025-12-07,112,2002,5,1.25,3977.02,1353.04
2025-12-07,112,3003,12,12.0,9030.69,3229.08
2025-12-08,101,2001,7,1.75,5559.72,1987.73
2025-12-08,101,3003,4,4.0,3303.03,1193.45
2025-12-08,102,2003,1,0.5,789.53,283.27
2025-12-08,103,4005,4,1.2,15851.15,4538.72
2025-12-08,104,2004,10,2.5,7677.87,2668.55
2025-12-08,105,4003,7,5.6,28206.73,9951.95
2025-12-08,106,3001,11,5.5,8924.62,3034.34
2025-12-08,108,2001,4,1.0,3355.89,883.28
2025-12-08,109,2007,9,2.25,7273.99,2021.79
2025-12-08,110,3002,12,12.0,9078.33,2292.46
2025-12-08,112,3003,5,5.0,4149.55,1476.21
2025-12-09,102,2004,5,1.25,3930.14,1489.53
2025-12-09,104,2006,4,1.0,3302.76,1146.47
2025-12-09,104,3003,11,11.0,8918.18,2992.82
2025-12-09,105,4002,2,6.0,8130.32,1162.88
2025-12-09,106,4002,10,30.0,38275.76,5478.89
2025-12-09,108,2002,1,0.25,808.05,219.64
2025-12-10,101,3002,2,2.0,1696.18,635.25
2025-12-10,101,4003,3,2.4,11883.94,4114.19
2025-12-10,102,2005,15,15.0,11669.04,4016.0
2025-12-10,102,4003,11,8.8,43677.99,13681.33
2025-12-10,103,2005,9,9.0,7357.63,2566.34
2025-12-10,106,3001,1,0.5,853.58,310.56
2025-12-10,111,3002,4,4.0,3269.49,1059.87
2025-12-10,112,2005,12,12.0,9410.96,2919.84
2025-12-10,112,2006,9,2.25,6702.67,2476.01
